id,lat,long
"371272UMyn - Myndos (Caria)",37.058,27.2347
"371273UOur - Ouranion (Caria)",37.0935,27.2788
"371274PKar - Karyanda (Caria)",37.1263,27.378
"371274UPed - Pedasa (Caria)",37.0683,27.4218
"371276USya - Syangela (Caria)",37.0504,27.5704
"371284UIdy - Idyma (Caria)",37.0594,28.3673
"371296USin - Sinda (Caria)",37.1287,29.5845
"372152PMeg - Megara Hyblaia (Sicily)",37.2037,15.1818
"372152UTha - Thapsos (Sicily)",37.1531,15.2356
"372217LAig - Aigaleon Mt. (Messenia)",37.154,21.721
"372217PKyp - Cyparissia (Messenia)",37.2499,21.6788
"372218RMes - Messenia region (Messenia)",37.2,21.8
"372219LIth - Ithome Mt. (Messenia)",37.186,21.925
"372219PMes - Messene (Messenia)",37.1779,21.9195
"372220LSte - Stenykleros region (Messenia)",37.28,21.879
"372222PAig - Aigys (Messenia)",37.2463,22.1655
"372223PPel - Pellana (Lakonia)",37.2083,22.3244
"372224PSel - Sellasia (Lakonia)",37.178,22.432
"372227UGly - Glyppia (Arkadia)",37.175,22.683
"372229UTyr - Tyros (Arkadia)",37.243,22.8714
"372232IAri - Aristera (Attica)",37.215,23.1782
"372245PSer - Seriphos (Cyclades)",37.154,24.506
"372248RKyk - Cyclades region (Kyklades)",37.2,24.8
"372269PLer - Leros (Dodecanese)",37.158,26.8547
"372276UBar - Bargylia (Caria)",37.1958,27.588
"372277UKin - Kindye (Caria)",37.1917,27.6501
"372278UHyd - Hydissos (Caria)",37.1506,27.8062
"372295UCib - Cibyra (Caria)",37.1602,29.4918
"372311PSel - Selge (Pisidia)",37.229,31.127
"373000PTar - Tartessos (Spain)",37.258,-6.947
"373136PAkr - Akragas (Sicily)",37.2906,13.5855
"373147FPal - Palice (Sicily)",37.33,14.6974
"373147UMen - Menai (Sicily)",37.2664,14.6909
"373150PLeo - Leontini (Sicily)",37.2855,14.9981
"373210IStr - Strophades islands (Zakynthos)",37.25,21.014
"373216PPyl - Pylos (Ileia)",37.901,21.518
"373218LKot - Kotilion Mt. (Eleia)",37.442,21.883
"373218LNom - Nomia Mt. (Arkadia)",37.388,21.956
"373218PAul - Aulon (Messenia)",37.3318,21.6994
"373218UKau - Kaukones tribe (Eleia)",37.4,21.7
"373218UPol - Polichne (Messenia)",37.296,21.8236
"373218WBal - Balyra R. (Messenia)",37.134,21.998
"373218WNed - Neda R. (Messenia)",37.385,21.691
"373218WPam - Pamisos R. (Messenia)",37.0518,22.0203
"373218WPla - Plataniston R. (Arkadia)",37.396,22.036
"373219SKar - Karnasion (Messenia)",37.2663,21.9488
"373219UAnd - Andania (Messenia)",37.274,21.936
"373219UDor - Malthi/Dorion (Messenia)",37.267,21.8824
"373221PKro - Kromnos (Arkadia)",37.3267,22.0851
"373221UAmp - Ampheia (Arkadia)",37.2642,22.0751
"373221UGat - Gatheai (Messenia)",37.2987,22.061
"373221ULeu - Leuktron (Arkadia)",37.322,22.143
"373221UNym - Nymphas? (Arkadia)",37.3,22.1
"373222POre - Oresthasion (Arkadia)",37.3545,22.2156
"373222UMal - Malea (Arkadia)",37.3327,22.192
"373222UPha - Phalaisiai (Arkadia)",37.2911,22.1804
"373223CKai - Kaiadas Cave (Lakonia)",37.095,22.335
"373223FAth - Athenaion (Arkadia)",37.28,22.26
"373223UBel - Belmina (Lakonia)",37.2785,22.2869
"373223WAmi - Aminios R. (Arkadia)",37.428,22.123
"373223WEla - Elaphos R. (Arkadia)",37.438,22.54
"373223WGar - Garates R. (Arkadia)",37.455,22.45
"373223WGat - Gatheatas? R. (Arkadia)",37.342,22.111
"373223WKar - Karnion R. (Arkadia)",37.342,22.115
"373223WNed - Nedon R. (Messenia)",37.0249,22.101
"373223WThe - Theious R. (Arkadia)",37.358,22.149
"373223WTia - Tiasa R. (Lakonia)",37.064,22.449
"373225PPhy - Phylake (Lakonia)",37.337,22.49
"373225RSko - Skotitas region (Lakonia)",37.31,22.51
"373225UKar - Karyai? (Arkadia)",37.3308,22.444
"373228LPar - Parthenion Mt. (Arkadia)",37.489,22.549
"373228WTan - Tanaos R. (Arkadia)",37.433,22.756
"373231PHal - Halieis (Argolid)",37.3132,23.1491
"373233IApe - Aperopia (Attica)",37.342,23.322
"373233IPit - Pityoussa (Spetses)",37.263,23.159
"373233ITri - Trikrana (Attica)",37.2642,23.2818
"373233LBou - Boukephala? cape (Korinthia)",37.354,23.07
"373233LKol - Kolyergia cape (Argolid)",37.292,23.199
"373233LStr - Strouthos? cape (Argolid)",37.461,23.004
"373235IHyd - Hydroussa (Hydra)",37.339,23.484
"373253LDri - Drios Mt. (Naxos)",37.031,25.5
"373253LPho - Phorbia? cape (Mykonos)",37.473,25.459
"373258IDon - Donousa (Cyclades)",37.107,25.814
"373265IPat - Patmos (Dodecanese)",37.326,26.5352
"373268IArg - Argiai (Dodecanese)",37.357,26.707
"373268IKal - Kalydnioi (Kalymnos)",37.1,26.9
"373268ILep - Lepsia (Leipsoi)",37.2865,26.7755
"373268ITra - Tragia (Agathonisi)",37.461,26.968
"373268LAma - Amazonion cape (Patmos)",37.337,26.61
"373273IPha - Pharmakousa (Pharmakonisi)",37.29,27.086
"373276UIas - Iasos (Caria)",37.2795,27.5846
"373276UPas - Passala (Caria)",37.2503,27.6496
"373277UCha - Chalketor (Caria)",37.3428,27.683
"373278PMyl - Mylasa (Caria)",37.315,27.781
"373281UChr - Chrysaoris (Caria)",37.3424,28.0967
"373281UStr - Stratonikeia (Caria)",37.3136,28.0645
"373348LCil - Cilician Gates (Anatolia)",37.2692,34.8005
"374133PHer - Heraclea Minoa (Sicily)",37.394,13.2809
"374143PHer - Herbessos? (Sicily)",37.4287,14.3002
"374145PMor - Morgantina (Sicily)",37.431,14.479
"374217PLep - Lepreon (Eleia)",37.4406,21.7248
"374218PPhi - Phigaleia (Eleia)",37.4075,21.842
"374219SArt - Artemis Kotilaia sanct. (Messenia)",37.4323,21.89626
"374219SBas - Apollo Epikourios T. (Messenia)",37.4295,21.9005
"374219UEir - Eira (Messenia)",37.4009,21.9327
"374220LEla - Elaion Mt. (Messenia)",37.3746,21.9557
"374220SArt - Artemis Elaia (Messenia)",37.3621,21.9519
"374220SLyk - Lykosoura (Arkadia)",37.3895,22.0301
"374220SMel - Melpeia (Messenia)",37.4315,21.9631
"374221PMeg - Megalopolis (Arkadia)",37.4124,22.1273
"374221UBas - Basilis (Arkadia)",37.44909,22.07327
"374221UDas - Daseai (Arkadia)",37.3998,22.0688
"374221UMak - Makareia (Arkadia)",37.405,22.0762
"374221UTho - Thoknia (Arkadia)",37.4177,22.0779
"374221WHel - Helisson R. (Arkadia)",37.4123,22.1305
"374222UAph - Aphrodision (Arkadia)",37.3874,22.2182
"374222UHai - Haimoniai (Arkadia)",37.3906,22.1657
"374222UPer - Peraithea (Arkadia)",37.437,22.237
"374223PAse - Asea (Arkadia)",37.405,22.283
"374223PEut - Eutaia (Arkadia)",37.3726,22.2934
"374223SAth - Athena-Poseidon T. (Arkadia)",37.4217,22.2503
"374224UMan - Manthouria (Arkadia)",37.4096,22.3974
"374224UOio - Oion (Arkadia)",37.371,22.395
"374225SArt - Artemis Knakeatis (Arkadia)",37.38,22.47
"374227PEua - Eua (Arkadia)",37.3786,22.6839
"374227PThy - Thyrea? (Arkadia)",37.395,22.733
"374227RKyn - Kynouria region (Arkadia)",37.424,22.693
"374227UNer - Neris (Arkadia)",37.4327,22.6746
"374228HAnt - Anthana/Thyrea? (Arkadia)",37.37,22.7836
"374228UAst - Astron (Arkadia)",37.4216,22.7683
"374229RArg - Argolid region (Peloponnese)",37.67,22.9
"374229WArg - Argolic Gulf (Argolid)",37.37,22.9
"374231UMas - Mases (Argolid)",37.4179,23.1422
"374232UHer - Hermione (Argolid)",37.3834,23.2535
"374233UEil - Eileoi (Argolid)",37.4629,23.2778
"374233UThe - Thermasia (Argolid)",37.4094,23.3263
"374235LSky - Skyllaion cape (Attica)",37.43785,23.5297
"374244PKyt - Kythnos (Cyclades)",37.409,24.395
"374249PSyr - Syros (Cyclades)",37.447,24.941
"374252PRhe - Rheneia (Cyclades)",37.4159,25.2124
"374253LKyn - Kynthos Mt. (Delos)",37.395,25.272
"374253PDel - Delos (Cyclades)",37.398,25.267
"374253PMyk - Myconos (Cyclades)",37.446,25.3286
"374253SArt - Artemision (Rheneia)",37.3919,25.2533
"374253SSan - Delian Apollo sanct. (Delos)",37.4004,25.2666
"374256IMel - Melantian Rocks (Cyclades)",37.41,25.565
"374267IAkr - Akrite (Arkoi)",37.3863,26.7365
"374272HPan - Panormos (Caria)",37.404,27.236
"374273SDid - Apollo Didymaios/Branchidai (Caria)",37.3848,27.2561
"374275LGri - Grion Mt. (Caria)",37.4385,27.4731
"374275UTei - Teichioussa (Caria)",37.4124,27.4109
"374277SEur - Euromos (Caria)",37.374,27.6751
"374278SLab - Labraunda sanct. (Caria)",37.419,27.8191
"374280SHie - Hiera kome (Caria)",37.3784,28.0398
"374280ULag - Lagina (Caria)",37.3786,28.0395
"374282UAst - Astragon (Caria)",37.3817,28.2175
"374289UTab - Tabai (Caria)",37.4314,28.8462
"375151PCat - Katane/Catina (Sicily)",37.503,15.0881
"375216SAni - Anigrides Nymphs (Eleia)",37.5197,21.6026
"375216UKor - Koryne? (Eleia)",37.575,21.62
"375216USam - Samikon/Samia (Eleia)",37.533,21.599
"375216WAki - Akidas? R. (Eleia)",37.472,21.629
"375217FCha - Chaa? (Messenia)",37.4622,21.705
"375217RTri - Triphylia region (Eleia)",37.5,21.7
"375218UHyp - Hypana? (Eleia)",37.5405,21.753
"375218UTyp - Typaneai (Eleia)",37.5088,21.8062
"375219LMin - Minthe Mt. (Eleia)",37.473,21.864
"375219PAli - Alipheira (Eleia)",37.532,21.864
"375220LLyk - Lykaion Mt. (Arkadia)",37.4569,21.975
"375220PGor - Gortys (Arkadia)",37.534,22.041
"375220PThe - Theisoa (Arkadia)",37.5069,21.9636
"375220SAsk - Asklepieion (Arkadia)",37.5399,22.0453
"375220SLyk - Zeus Lykaios (Arkadia)",37.446,21.989
"375220UBou - Bouphagion (Eleia)",37.539,21.959
"375220UBre - Brenthe (Arkadia)",37.4837,22.0429
"375220WGor - Gortynios/Lousios R. (Arkadia)",37.527,22.026
"375221PTra - Trapezous (Arkadia)",37.4563,22.0607
"375221UBat - Bathos (Arkadia)",37.451,22.06
"375221UPar - Paroria (Arkadia)",37.484,22.151
"375221UThy - Thyraion (Arkadia)",37.489,22.122
"375221UZoi - Zoitia (Arkadia)",37.461,22.12
"375222RPar - Parrhasia region (Arkadia)",37.45,22.15
"375222UCha - Charisiai? (Arkadia)",37.442,22.136
"375222UTri - Trikolonoi (Arkadia)",37.472,22.173
"375223PDip - Dipaia? (Arkadia)",37.544,22.273
"375223PPal - Pallantion (Arkadia)",37.4526,22.3289
"375223RArk - Arkadia region (Arkadia)",37.5,22.3
"375223ULyk - Lykoa (Arkadia)",37.52,22.29
"375223UMai - Mainalon (Arkadia)",37.5495,22.2659
"375223USou - Soumetia (Arkadia)",37.50724,22.29281
"375224PTeg - Tegea (Arkadia)",37.464,22.429
"375224SAth - Athena Alea (Arkadia)",37.4555,22.4203
"375226UHys - Hysiai (Argolid)",37.51,22.59
"375227RAni - Anigraia region (Argolid)",37.477,22.73
"375227UAnt - Anthene (Arkadia)",37.4538,22.676
"375227UGen - Genesion/Apobathmoi (Argolid)",37.518,22.7366
"375227ULer - Lerna (Argolid)",37.5511,22.7182
"375229PAsi - Asine (Argolid)",37.528,22.8745
"375231UPhi - Philanorion (Argolid)",37.5371,23.1416
"375232SDid - Didymoi (Argolid)",37.5,23.1542
"375233UEio - Eiones/Eion? (Argolid)",37.5,23.3
"375234PTro - Troizen (Attica)",37.5033,23.3484
"375235IKal - Kalaureia (Poros)",37.5167,23.4833
"375235ISph - Sphairia? (Poros)",37.4844,23.4767
"375235SKal - Poseidon of Kalaureia (Poros)",37.5227,23.4803
"375239IBel - Belbina (Attica)",37.4766,23.924
"375252PTen - Tenos (Tinos)",37.538,25.1617
"375263WIka - Ikarian Sea (Samos)",37.5,26.3333
"375272ILad - Lade (Caria)",37.528,27.222
"375273PMil - Miletus (Caria)",37.5292,27.2775
"375275PHer - Heraclea ad Latmum (Caria)",37.4972,27.5265
"375275PLat - Latmos (Caria)",37.5023,27.5386
"375275RIon - Ionia region (Asia Minor)",38,27.7
"375275RMys - Mysia region (Asia Minor)",40,28
"375276LLat - Latmos Mt. (Caria)",37.5,27.5833
"375283UHyl - Hyllarima (Caria)",37.505,28.3497
"376-09PCar - New Carthage (Spain)",37.6013,-0.9738
"376128PSel - Selinus (Sicily)",37.5828,12.8251
"376139PMyt - Myttistraton (Sicily)",37.5986,13.9167
"376143UEnn - Enna (Sicily)",37.5677,14.2796
"376145RSic - Sicily region (Italy)",37.6,14.5
"376147PCen - Centuripae (Sicily)",37.6241,14.74
"376149PAit - Aitna/Aetna (Sicily)",37.6,14.9
"376149UHyb - Hybla Gereatis (Sicily)",37.5673,14.9009
"376215PEpi - Epitalion (Eleia)",37.6337,21.4817
"376215UMar - Margana? (Eleia)",37.66,21.48
"376215WAlp - Alpheios R. (Eleia)",37.6125,21.4517
"376216PSki - Skillous (Eleia)",37.61,21.656
"376216SOly - Olympian Zeus sanctuary (Eleia)",37.6378,21.63
"376217PPis - Pisa (Eleia)",37.6395,21.653
"376217UHar - Harpina (Eleia)",37.6488,21.6747
"376217UMak - Makiston (Eleia)",37.6047,21.6758
"376217UPhr - Phrixai (Eleia)",37.6378,21.705
"376217USty - Styllangion (Eleia)",37.581,21.6714
"376218PEpe - Epeion (Eleia)",37.5659,21.7847
"376219PHer - Heraia (Eleia)",37.606,21.8594
"376219UMel - Melaineai (Arkadia)",37.582,21.918
"376220PTeu - Teuthis (Arkadia)",37.5974,22.0413
"376221PThi - Thisoa (Arkadia)",37.63,22.09
"376221REut - Eutresia region (Arkadia)",37.567,22.147
"376221UHyp - Hypsous (Arkadia)",37.555,22.081
"376222PHel - Helisson (Arkadia)",37.565,22.259
"376222PMet - Methydrion (Arkadia)",37.6359,22.1751
"376222UAne - Anemosa (Arkadia)",37.5718,22.2386
"376224SPos - Poseidon Hippios (Arcadia)",37.60256,22.40816
"376224UMan - Mantineia (Arkadia)",37.6181,22.3933
"376224UMel - Melangeia (Arkadia)",37.6426,22.4166
"376225LArt - Artemision Mt. (Argolid)",37.619,22.516
"376225LPri - Prinos pass (Argolid)",37.6058,22.5012
"376225PNes - Nestane (Arkadia)",37.6161,22.4619
"376226UOin - Oinoe (Argolid)",37.6094,22.5646
"376227FLar - Larisa Citadel (Argolid)",37.638,22.715
"376227PArg - Argos (Argolid)",37.6316,22.7195
"376227SAsp - Aspis of Argos (Argolid)",37.643,22.724
"376227UTem - Temenion (Argolid)",37.5817,22.7378
"376228EAMA - Ag. Moni Aria monast. (Argolid)",37.5635,22.8306
"376228PTir - Tiryns (Argolid)",37.6003,22.7997
"376228UNau - Nauplia (Argolid)",37.565,22.796
"376229ULes - Lessa (Argolid)",37.5969,22.9427
"376229UMid - Midea (Argolid)",37.65,22.842
"376231SApo - Apollo Maleatas sanct. (Argolid)",37.599,23.086
"376231SAsk - Asklepieion of Epidauros (Argolid)",37.597,23.075
"376231UHyr - Hyrnethion? (Argolid)",37.6,23.1
"376232PEpi - Epidauros (Argolid)",37.6335,23.1602
"376234PMet - Methana (Argolid)",37.5868,23.3496
"376239IEla - Elaiousa (Islands)",37.71,23.901
"376239LAst - Astypalaia cape (Attica)",37.721,23.911
"376240LSou - Sounion cape (Attica)",37.6498,24.0247
"376241HPan - Panormos harbor (Attica)",37.6809,24.0639
"376243IKeo - Keos (Kea)",37.6167,24.3333
"376243PIou - Ioulis (Kea)",37.642,24.341
"376243PKar - Karthaia (Kea)",37.56,24.33
"376243PPoi - Poiessa (Kea)",37.597,24.276
"376247IGya - Gyaros (Gyalos)",37.602,24.732
"376251SPos - Poseidon, Amphitrite sanct. (Tinos)",37.552,25.142
"376261STau - Artemis Tauropolos T. (Ikaria)",37.622,26.0597
"376262POin - Oinoe (Ikaria)",37.626,26.159
"376262UHis - Histoi (Ikaria)",37.6306,26.1774
"376263PThe - Therma/Asklepieis (Ikaria)",37.62,26.3
"376265IKor - Korsiai (Fourni)",37.5789,26.4839
"376272USko - Skolopoeis (Ionia)",37.6266,27.2137
"376274PMyo - Myous (Caria)",37.5967,27.4291
"376275WMae - Maeander R. (Ionia)",37.622,27.4713
"376277UNax - Naxia (Caria)",37.5528,27.6591
"376278UAli - Alinda (Caria)",37.5581,27.8293
"376280PAla - Alabanda (Caria)",37.5945,27.9842
"376290UHer - Herakleia Salbakes (Caria)",37.6225,28.9856
"377132UEnt - Entella (Sicily)",37.7289,13.1841
"377134PHip - Hippana (Sicily)",37.7023,13.437
"377144PIma - Imachara? (Sicily)",37.7486,14.3981
"377145PAgy - Agyrium (Sicily)",37.6575,14.5226
"377148PAdr - Adranon (Sicily)",37.6628,14.8356
"377208QLim - Limni Keriou (Zakynthos)",37.684,20.8344
"377213UPhe - Pheia (Eleia)",37.6642,21.3136
"377214PLet - Letrinoi (Eleia)",37.6729,21.4313
"377214UPyr - Pyrgos (Eleia)",37.4117,21.6933
"377216PHer - Herakleia (Eleia)",37.6875,21.5735
"377216USal - Salmone (Eleia)",37.6964,21.57
"377218UPhe - Pheraia (Eleia)",37.6969,21.7943
"377219PThe - Thelphousa (Arkadia)",37.715,21.877
"377219UStr - Stratos (Eleia)",37.7249,21.8649
"377222PTor - Torthyneion (Arkadia)",37.71,22.153
"377223LMai - Mainalos Mt. (Arkadia)",37.653,22.262
"377223POrc - Orchomenos (Arkadia)",37.7247,22.3154
"377223UEly - Elymia (Arkadia)",37.6829,22.2941
"377225POrn - Orneai? (Argolid)",37.718,22.558
"377226UPro - Prosymna? (Argolid)",37.68,22.78
"377227UMys - Mysia (Argolid)",37.7254,22.727
"377227USam - Saminthos (Argolid)",37.73,22.685
"377227WEra - Erasinos R. (Argolid)",37.67,22.73
"377228PMyk - Mycenae (Argolid)",37.7308,22.7561
"377228SHer - Argive Heraion (Argolid)",37.6919,22.7747
"377233IPit - Pityonesos (Attica)",37.6931,23.3431
"377235LPan - Panhellenios Mt. (Aegina)",37.701,23.496
"377235SPan - Zeus Panhellenios (Aegina)",37.7078,23.4975
"377240DAmp - Amphitrope (Attica)",37.7091,24.0094
"377240DAna - Anaphlystos (Attica)",37.7273,23.9508
"377240DAte - Atene (Attica)",37.6753,23.9664
"377240DBes - Besa (Attica)",37.7244,23.996
"377240DSou - Sounion deme (Attica)",37.6812,24.0521
"377240IPat - Patroklou Charax (Attica)",37.65,23.95
"377240SSou - Sounion Poseidon T. (Attica)",37.6503,24.0246
"377241DTho - Thorikos (Attica)",37.7392,24.0516
"377241IHel - Helena (Islands)",37.678,24.116
"377241RLau - Laureion region (Attica)",37.71,24.05
"377243PKor - Koresia (Kea)",37.661,24.311
"377264FDra - Drakano tower (Ikaria)",37.6873,26.3618
"377266LAmp - Ampelos cape (Samos)",37.731,26.568
"377266LKan - Kantharion cape (Samos)",37.676,26.592
"377266LKer - Kerketeus Mt. (Samos)",37.734,26.6266
"377269PSam - Samos (Aegean)",37.695,26.935
"377269QEup - Eupalinus tunnel (Samos)",37.6946,26.93
"377269SHer - Heraion sanct. (Samos)",37.6718,26.8857
"377269WImb - Imbrasos R. (Samos)",37.6664,26.8842
"377270LTro - Trogilion cape (Ionia)",37.657,27.006
"377270UGla - Glauke (Ionia)",37.661,27.0096
"377271LMyc - Mycale Mt. (Ionia)",37.6667,27.0833
"377271SPos - Poseidon sanct. (Samos)",37.7122,27.0508
"377273PPri - Priene (Ionia)",37.6599,27.2981
"377273SPan - Panionion (Ionia)",37.7127,27.2348
"377284UNea - Neapolis (Caria)",37.6929,28.3879
"378124ULil - Lilybaeum (Sicily)",37.7991,12.4342
"378128UHal - Halicyae (Sicily)",37.817,12.8089
"378146PEng - Engyon (Sicily)",37.7867,14.5914
"378153UNax - Naxos (Sicily)",37.8227,15.2726
"378207LEla - Elatus Mt. (Zakynthos)",37.8146,20.7088
"378209PZak - Zacynthus (Ionian Islands)",37.7872,20.8921
"378213IPhe - Pheia island (Eleia)",37.6597,21.3005
"378213LIch - Ichthys cape (Eleia)",37.635,21.311
"378213UKik - Kikysion? (Eleia)",37.8,21.3
"378213WPen - Peneios R. (Eleia)",37.809,21.234
"378214PEli - Elis (Eleia)",37.89,21.374
"378215PAmp - Amphidolia (Eleia)",37.75,21.54
"378215REle - Eleia or Elis region (Eleia)",37.8,21.5
"378215UBoi - Boinoa (Eleia)",37.84,21.52
"378215WSel - Selleis? R. (Korinthia)",37.8,21.53
"378217PLas - Lasion (Eleia)",37.798,21.7435
"378218LLam - Lampeia Mt. (Eleia)",37.881,21.794
"378218LPho - Pholoe Mt. (Eleia)",37.671,21.657
"378218LTyp - Typaion Mt. (Eleia)",37.6116,21.6593
"378218PThr - Thraistos? (Eleia)",37.8,21.8
"378218UAkr - Akroreia region (Eleia)",37.77,21.71
"378218WAro - Aroanios R. (Arkadia)",37.863,22.149
"378218WArs - Arsen R. (Eleia)",37.711,21.87
"378218WDia - Diagon R. (Eleia)",37.583,21.795
"378218WEni - Enipeus R. (Eleia)",37.655,21.546
"378218WEry - Erymanthos R. (Eleia)",37.87,21.888
"378218WKla - Kladeos R. (Eleia)",37.64,21.627
"378218WKyt - Kytherios R. (Eleia)",37.685,21.576
"378218WLad - Ladon R. (Eleia)",37.682,21.859
"378218WLeu - Leukyanias R. (Eleia)",37.647,21.72
"378218WPar - Parthenias R. (Eleia)",37.649,21.707
"378218WTou - Touthoa R. (Eleia)",37.658,21.845
"378219PTha - Thaliades (Arkadia)",37.7837,21.9465
"378219SAph - Aphrodite Erykine (Argolid)",37.8179,21.93
"378220UHal - Halous? (Arkadia)",37.756,22.022
"378221RAza - Azania region (Arkadia)",37.83,22.13
"378222UNas - Nasoi? (Arkadia)",37.818,22.075
"378223LAle - Alesion Mt. (Arkadia)",37.6138,22.4067
"378223LAnc - Anchisia Mt. (Argolid)",37.696,22.351
"378223LKna - Knakalos Mt. (Arkadia)",37.736,22.241
"378223LLyr - Lyrkeion Mt. (Arkadia)",37.695,22.458
"378223LOry - Oryxis Mt. (Korinthia)",37.839,22.266
"378223LTra - Trachy Mt. (Argolid)",37.723,22.359
"378223UKap - Kaphyai (Arkadia)",37.7644,22.2579
"378223ULyk - Lykouria (Arkadia)",37.8378,22.1844
"378223WMyl - Mylaon? R. (Arkadia)",37.617,22.156
"378224LOly - Olygyrtos Mt. (Korinthia)",37.8069,22.3875
"378225PAle - Alea (Argolid)",37.756,22.455
"378226PPhl - Phlious (Korinthia)",37.846,22.648
"378227LTre - Tretos pass (Korinthia)",37.7867,22.7223
"378227SNem - Nemean Zeus sanct. (Korinthia)",37.8085,22.7108
"378227UBem - Bembina (Korinthia)",37.8,22.7
"378228LAra - Arachnaion Mt. (Argolid)",37.644,22.961
"378228LCha - Chaon Mt. (Argolid)",37.59,22.575
"378228LKel - Kelossa Mt. (Korinthia)",37.77,22.61
"378228LLyk - Lykone Mt. (Argolid)",37.624,22.677
"378228LTri - Trikaranon Mt. (Korinthia)",37.83,22.68
"378228PKle - Cleonae (Korinthia)",37.825,22.776
"378228UTen - Tenea (Korinthia)",37.795,22.8717
"378228WAso - Asopos R. (Korinthia)",37.975,22.734
"378228WAst - Asterion R. (Argolid)",37.698,22.819
"378228WCha - Charadros R. (Argolid)",37.645,22.677
"378228WIna - Inachos R. (Argolid)",37.625,22.744
"378229UKen - Kenchreai (Argolid)",37.5475,22.609
"378229UMau - Mausos (Korinthia)",37.846,22.8576
"378230USol - Solygeia (Korinthia)",37.8437,22.9666
"378231HSpi - Spiraion (Korinthia)",37.7646,23.1317
"378231UBou - Boukephalos (Korinthia)",37.8403,23.1205
"378232HAnt - Anthedon? (Argolid)",37.7668,23.1572
"378232LSpi - Spiraion cape (Korinthia)",37.8003,23.176
"378233HPog - Pogon (Attica)",37.508,23.401
"378233IKek - Kekryphaleia (Attica)",37.7015,23.2647
"378233LKor - Koryphos Mt. (Argolid)",37.58,23.074
"378234PAig - Aigina (Aegina)",37.75,23.425
"378235SAph - Aphaia T. (Aegina)",37.7543,23.5331
"378237IHyd - Hydroussa (Attica)",37.836,23.746
"378237WSar - Saronic Gulf (Attica)",37.8,23.7
"378238DAna - Anagyrous (Attica)",37.83,23.7976
"378238DLam - Lamptrai Paraloi (Attica)",37.851,23.836
"378238IPha - Phabra (Attica)",37.7724,23.7618
"378238LZos - Zoster cape (Attica)",37.803,23.771
"378239DAig - Aigilia? (Attica)",37.7868,23.9054
"378239DPro - Prospalta (Attica)",37.8484,23.9124
"378239DTho - Thorai? (Attica)",37.7857,23.9354
"378240DDei - Deiradiotai (Attica)",37.8242,24.0413
"378240DKep - Kephale (Attica)",37.8118,23.9964
"378240DPhr - Phrearroi (Attica)",37.7775,23.9591
