1328,,,,,,,,,,,,,,,,,,
"Name","a","b","c","city","country","lat","long","source","vici_id","note","pleiades","dare","arach","livius","wikipedia","wikidata","Archis","http"
"Kamyana Mohyla (Кам'яна Могила; Kamennaya mogila) near Terpinny",,,," Mostaganem","DZ",36,0,"Vici.org",20576,"The oldest stones with a mammoth image is dated back to the 20th century BCE. The site was used as a place for both religious and funeral rituals till XVII century CE.On the grottoes' stone walls; there are over 1000 petroglyphs with symbolic, anthropomor",,,,,,,,
"House of Virgin Mary -  Meryem Ana Evi",,,," ","TR",37.911621,27.334028,"Vici.org",20648,"The shrine construction date back to Apostolic Age.",,,,,,,,
"Mithrastempel (Wiesbaden)",,,," WI","DE",50.084049,8.238866,"Vici.org",20705,"Mithras-Heiligtum (aufgedeckt in den Jahren 1902/03)",,,,,,,,
"Perperikon - Hyperperakion",,,," ","BG",41.71265,25.461502,"Vici.org",20720,"Neolithic Rock sanctuary. The  earliest traces  dated to Neolithic perios 6th-5th. century BC.",,,,,,,,
"Dolni Glavanak",,,," Dolni Glavanak","BG",41.681889,25.812805,"Vici.org",20721,"Dolni Glavanak Stone Circle was build  in the iron-age (5th to 1st century BCE)",,,,,,,,
"Birkirkara - Ta' Raddiena",,,," Ħal Qormi","MT",35.886391,14.467381,"Vici.org",20774,"Megalithic sanctuary",,,,,,,,
"Skorba Ancient Temples - Żebbiegħ",,,," L-Imġarr","MT",35.920872,14.377693,"Vici.org",20785,"Neolithic Temples",,,,,,,,
"Borġ in-Nadur",,,," Birżebbuġa","MT",35.8312,14.529,"Vici.org",20786,"Neolithic temple builded ca 2500 BC.",,,,,,,,
"Ggantija, Gozo",,,," Ix-Xagħra","MT",36.047222,14.269167,"Vici.org",20788,"Neolithic temples c. 3600-2500 BC. on Gozo Island [Malta] and stone circle.",,,,,,,,
"Lascaux",,,," Montignac","FR",45.049168,1.176111,"Vici.org",20790,"Lascaux caves with Paleolithic paintings",,,,,,,,
"Sarmizegetusa Regia - Stone Circle",,,," ","RO",45.62262,23.31061,"Vici.org",20840,"Dacian stone circles",,,,,,,,
"Ortatastepe",,,," ","TR",41.004974,27.689819,"Vici.org",21083,"Called also Horatepe - rock sanctuary from the Early Bronze Age  to the Roman Period.",,,,,,,,
"Tarxien",,,," Ħal Tarxien","MT",35.869167,14.511944,"Vici.org",21087,"Complex of Tarxien Temples date to approximately 3150 BC.",,,,,,,,
"Lagina [ Turgut Köyü ]",,,," ","TR",37.378658,28.039476,"Vici.org",21107,"Ancient city from the Bronze Age and a cult site. http://tayproject.org/haberarsiv20127.html; http://lagina.free.fr/index.php/english.html",,,,,,,,
"Dionysopolis - Balchek",,,," Balchik","BG",43.405754,28.167793,"Vici.org",21108,"Cybele Tempel. IIIrd century BC. http://visit.guide-bulgaria.com/a/272/temple_of_great_mother_goddess_cybele.htm",,,,,,,,
"Merheleva Ridge [Мергелева гряда]",,,," Illiriya","UA",48.40361,38.938889,"Vici.org",21123,"Eneolithic temple and burial complex.",,,,,,,,
"Deultum [Debelt, Дебелт] - Temple",,,," Debelt","BG",42.389275,27.28105,"Vici.org",21176,"Originally Thracian sanctuary - during the 1th.-2nd century converted to Roman tepmple of Asclepios and Roman Imperial cult  temple.",,,,,,,,
"Capitol with temples of Jupiter, Juno and Minerva",,,," Varaždinske Toplice","HR",46.211422,16.423223,"Vici.org",21191,"Capitol with temples of Jupiter, Juno and Minerva",,,,,,,,
"Abu Simbel temples",,,," ","EG",22.336945,31.625557,"Vici.org",21196,"Egyptian temples.",,,,,,,,
"Ein Gedi - Chalcolitic Temple",,,," ","IL",31.46822,35.388336,"Vici.org",21281,"Ancient temple ca. ca. 3000 BC.",,,,,,,,
"Ebla Temple of Shamesh",,,," ","SY",35.799744,36.79932,"Vici.org",21313,"Tell Mardikh",,,,,,,,
"Mishkova niva",,,," ","BG",41.95784,27.500648,"Vici.org",21341,"Thracian Sanctuary in Mishkova niva area.",,,,,,,,
"Rogach [Guyu-Kuyu]",,,," Slivarka","BG",41.450001,25.700001,"Vici.org",21342,"Rock sanctuary.",,,,,,,,
"Strelcha",,,," Strelcha","BG",42.482418,24.343943,"Vici.org",21346,"Thracian cult complex heroon, Frog Mound dates back to the V-IV century BC. Tomb and sanctuary.",,,,,,,,
"Alabanda, temple",,,," ","TR",37.592319,27.98225,"Vici.org",21365,"A Doric temple at Alabanda.",,,,"place=alabanda",,,,
"Kaunos, small temple",,,," ","TR",36.82793,28.621244,"Vici.org",21370,"Kaunos, small temple",,,,"place=kaunos",,,,
"Abusir - Sun Temple of Nyuserre-Ini",,,," ","EG",29.904078,31.193792,"Vici.org",21394,"Solar Tempel",,,,,,,,
"Abu Gurab - Sun Temple of Nyuserre-Ini",,,," ","EG",29.904722,31.194986,"Vici.org",21395,"Abu Ghurab. Solart Temple",,,,,,,,
"Abu Gurab - Sun temple of Userkaf",,,," ","EG",29.900057,31.198933,"Vici.org",21396,"Abu Ghurab. Solar Temple",,,,,,,,
"Barbar Temples",,,," Barbar","BH",26.22624,50.484032,"Vici.org",21406,"Temples of god Enki dete to 3rd century.",,,,,,,,
"Mithrasheiligtum (Großkrotzenburg)",,,," Großkrotzenburg","DE",50.081806,8.977619,"Vici.org",21413,"Mithrasheiligtum (Großkrotzenburg)",,,,,,,,
"Dibba Al-Hisn",,,," Dibba Al Fujairah","AE",25.618889,56.273335,"Vici.org",21423,"15th century BC settlement.",,,,,,,,
"Mar Saba - The Holy Lavra of Saint Sabbas the Sanctified",,,,,,31.704721,35.331112,"Vici.org",21440,"In Arabic as Mar Saba. Founded in the 5th century.",,,,,,,,
"Mortuary Temple of Hatshepsut - Deir el Bahari",,,," ","EG",25.738266,32.606586,"Vici.org",21487,"Temple dedicated to the sun god Amon-Ra",,,,,,,,
"Mortuary Temple of Mentuhotep II - Deir el Bahari",,,," ","EG",25.737419,32.606285,"Vici.org",21488,"Nebhepetre Mentuhotep II - 11th dynasty",,,,,,,,
"Temple of Thotmose III - Medinet Habu",,,," ","EG",25.719999,32.600834,"Vici.org",21489,"Thutmosis or Tuthmosis III, Thothmes - 18th dynasty",,,,,,,,
"Mortuary Temple of Thotmose III - Deir el Bahari",,,," ","EG",25.719999,32.600834,"Vici.org",21490,"New Kingdom mud brick temple",,,,,,,,
"Karnak, Temple of Amenhotep IV",,,," ","EG",25.718201,32.658199,"Vici.org",21492,"Temple of Amenhotep IV at Karnak in Luxor - XVIII dynasty",,,,,,,,
"Velserbroek B6",,,," Velserbroek","NL",52.440029,4.654226,"Vici.org",21518,"Location of an Iron Age/Roman sanctuary",,,,,,,,
"Uitgeest-Dorregeest",,,," Uitgeest","NL",52.540356,4.7231,"Vici.org",21519,"Local sanctuary",,,,,,,,
"Beverwijk-Broekpolder",,,," Beverwijk","NL",52.490643,4.684927,"Vici.org",21520,"Native Frisian sanctuary",,,,,,,,
"Nebit [Kom Ombo], Temple of Sobek",,,," ","EG",24.452076,32.928326,"Vici.org",21591,"Temple of the crocodile-headed god Sobek.",,,,,,,,
"Stratonicea, temple",,,," ","TR",37.313141,28.065693,"Vici.org",21592,"Stratonicea, temple",,,,"place=stratonicea",,,,
"Stratonicea, Augusteum",,,," ","TR",37.30975,28.064934,"Vici.org",21599,"Temple for the imperial cult",,,,"place=stratonicea",,,,
"Megiddo [ Tell el-Mutesellim]",,,," ","IL",32.5854,35.184929,"Vici.org",21614,"Remains of ancient altar",,,,,,,,
"Roman temple",,,," Muntić","HR",44.916286,13.969407,"Vici.org",21698,"Roman temple",,,,,,,,
"Eboda-Oboda, Nabatean Temple",,,," ","IL",30.793898,34.772591,"Vici.org",21758,"Nabatean Temple",,,,,,,,
"Nimrud, Nabu Temple",,,," ","IQ",36.097092,43.330299,"Vici.org",21768,"Nimrod",,,,,,,,
"Nimrud, Ishtar Temple",,,," ","IQ",36.100674,43.328468,"Vici.org",21770,"Remains of the Temple of Ishtar also known as ""The temple of the Kidmuru""",,,,,,,,
"Nimrud, Temple of Ninurta",,,," ","IQ",36.100845,43.326965,"Vici.org",21774,"Built by Assurnasilpal II.",,,,,,,,
"Kom Medinet Ghurab",,,," Tima Fayyum","EG",29.199579,30.950495,"Vici.org",21795,"Ruins of a temple built by Thutmose III.",,,,,,,,
"Camp celtique",,,," Niederbronn-les-Bains","FR",48.969513,7.619184,"Vici.org",21801,"Camp celtique",,,,,,,,
"Hazor, Stelae Temple",,,," ","IL",33.016617,35.567284,"Vici.org",21814,"Stelae and carved statues were disovered in the Stelae Temple in the Canaanite Lower city from ca 1300 BC.",,,,,,,,
"Panias - Caesarea Philippi, Tomb of the Sacred Goats.",,,,,,33.248959,35.694523,"Vici.org",21872,"The temple of Pan and dancing goats",,,,,,,,
"Cave of Melchizedek, Tabor Mountain",,,," Shibli","IL",32.688057,35.386467,"Vici.org",21886,"Byzantine chapel",,,,,,,,
"Luxor Temple [Thebes]",,,," ","EG",25.700001,32.639168,"Vici.org",21919,"Founded in 1400 BC.",,,,,,,,
"Mastaba of Niankhre - Gizeh",,,," ","EG",29.974167,31.133057,"Vici.org",21965,"Tomb of superintendent of Hairdresser of the Palace - 5th dynasty.",,,,,,,,
"Lobor - Majka božja gorska",,,," Lobor","HR",46.155289,16.068602,"Vici.org",21977,"Lobor - Majka božja gorska",,,,,,,,
"Kokino megalithic observatory",,,," ","MK",42.263088,21.953852,"Vici.org",22059,"Dating according to  ceramic vessels, dated to between the 19th and the 11th centuries BC.",,,,,,,,
"Silvanus temple",,,," Daruvar","HR",45.591118,17.226233,"Vici.org",22128,"Silvanus temple",,,,,,,,
"Gallo-römischer Umgangstempel, Steinsel",,,," Steinsel","LU",49.676628,6.113488,"Vici.org",22130,"Gallo-römischer Umgangstempel, Steinsel",,,,,,,,
"Grande Tempio Luna",,,," ","IT",44.065861,10.01729,"Vici.org",22164,"Grande Tempio Luna",,,,,,,,
"Duraz Temple - Maabet al Diraz",,,," Barbar","BH",26.217056,50.474556,"Vici.org",22214,"Diraz Temple dates to circa 3rd millennium BC.",,,,,,,,
"Kasnakovo [Haskovo Province BG]",,,," Kasnakovo","BG",42.003151,25.502518,"Vici.org",22219,"Sanctuary of the Nymphs and Aphrodite. Thracian sanctuary and the only Nymphaeum in Bulgaria.",,,,,,,,
"Starosel - Chetinyova Mound",,,," Starosel","BG",42.511978,24.547068,"Vici.org",22223,"Thracian underground temple near Starosel. [Hisarya Municipality, Plovdiv Province]",,,,,,,,"http://berberian11.tripod.com/venedikov_stojer.htm"
"Tatul",,,," Tatul","BG",41.541821,25.545586,"Vici.org",22235,"Thracian sanctuary",,,,,,,,
"Nine Stones - Altarnun",,,," ","GB",50.576298,-4.492585,"Vici.org",22284,"Bronze Age stone circle",,,,,,,,
"Thylakas",,,," ","GR",35.170971,25.678301,"Vici.org",22346,"Minoan peak sanctuary",,,,,,,,
"Etiani Kephala",,,," ","GR",35.062885,26.068798,"Vici.org",22347,"Minoan peak sanctuary",,,,,,,,
"Prinias - Rizinia",,,," ","GR",35.169888,25.005341,"Vici.org",22348,"Peak sanctuary",,,,,,,,
"Xykefalo",,,," ","GR",35.096344,26.11669,"Vici.org",22349,"Minoan peak sanctuary",,,,,,,,
"Petsofas",,,," ","GR",35.175156,26.27462,"Vici.org",22350,"Minoan peak sanctuary",,,,,,,,
"Traostalos",,,," ","GR",35.126972,26.267281,"Vici.org",22351,"Minoan peak sanctuary",,,,,,,,
"Anemospilia",,,," ","GR",35.225533,25.137245,"Vici.org",22352,"Minoan peak sanctuary on Youktas",,,,,,,,
"Archanes",,,," ","GR",35.227707,25.146709,"Vici.org",22353,"Minoan Peak Sanctuary",,,,,,,,
"Troullos [Trullos]",,,," Epano Archanes","GR",35.236546,25.165339,"Vici.org",22354,"Minoan Peak Sanctuary",,,,,,,,
"Xerokambos [Gortyna - Gortys]",,,," ","GR",35.039734,26.229496,"Vici.org",22355,"Minoan Peak Sanctuary",,,,,,,,
"Arkalochori cave",,,," Arkalochori","GR",35.144199,25.260357,"Vici.org",22363,"Minoan sacred cave.",,,,,,,,
"Amnissos - Eileithyia Cave",,,," Καρτερός","GR",35.324791,25.205849,"Vici.org",22369,"Minoan and Mycenaean sacred cave dedicated to the goddess of childbirth.",,,,,,,,
"Tylissos [Pyrgos Tylissos, Tylisos]",,,," Tilisos","GR",35.298607,25.02005,"Vici.org",22373,"Minoan peak sanctuary",,,,,,,,
"Temple C - Kommos [Crete]",,,," ","GR",35.013138,24.760584,"Vici.org",22416,"Greek temple with cult statues.",,,,,,,,
"Nirou Chani - Minoan Villa at Nirou",,,," Vathianos Kampos","GR",35.330902,25.2509,"Vici.org",22433,"Minoan site.",,,,,,,,
"Psili Korfi - Juktas Peak Sanctuary",,,," ","GR",35.233166,25.141064,"Vici.org",22434,"Minoan peak sanctuary Iuktas, Youkhtas.",,,,,,,,
"Simi [Kato Symi]",,,," ","GR",35.055874,25.499809,"Vici.org",22435,"Sanctuary of Hermes and Aphrodite dated from Minoana period.",,,,,,,,
"Apollo Temple at Amathous [Amathus]",,,," Agios Tychon","CY",34.712044,33.143494,"Vici.org",22456,"The Temple of Apollo.",,,,,,,,
"Yabroud [Yabrud], Syria",,,," Yabrud","SY",33.970806,36.657852,"Vici.org",22483,"Early Christian church originally an Aramaic pagan temple dedicated to the sun god Baalshamin circa the first millennium BC.",,,,,,,,
"Whitcastles stone circle - Little Hartfel",,,," ","GB",55.180763,-3.220039,"Vici.org",22507,"Bronze Age stone circle near Lockerbie.",,,,,,,,
"Five Stanes Stone Circle",,,," ","GB",55.445026,-2.392557,"Vici.org",22520,"Stone circle just at the Roman Road -  Dere Street in Scotland.",,,,,,,,
"Ninestane Rig - Nine Stone Ridge",,,," ","GB",55.267483,-2.760867,"Vici.org",22521,"Small Neolithic or Early Brobze Age stone circle.",,,,,,,,
"Harestanes at Kirkurd",,,," ","GB",55.683956,-3.396227,"Vici.org",22522,"Stone Circle.",,,,,,,,
"Nine Maidens stone circle at Boskednan",,,," ","GB",50.160568,-5.593385,"Vici.org",22523,"Stone circle in Cornwall.",,,,,,,,
"Duloe Stone Circle",,,," ","GB",50.398129,-4.483645,"Vici.org",22524,"Stone circle near the village of Duloe in Cornwall.",,,,,,,,
"Stone circle on Craddock Moor",,,," ","GB",50.519897,-4.471694,"Vici.org",22526,"Bronze Age stone circle in Cornwall.",,,,,,,,
"Atlit Yam",,,," Atlit","IL",32.710827,34.93515,"Vici.org",22527,"Submerged Neolithic stone structure.",,,,,,,,
"Callinish Standing Stones [Island of Lewis] - Callanish I",,,," ","GB",58.197605,-6.745115,"Vici.org",22529,"""Callanish I"", Clachan Chalanais or Tursachan Chalanais in Gaelic). Bronze Age.",,,,,,,,
"Callinish Standing Stones [Island of Lewis] - Callanish II",,,," ","GB",58.194443,-6.728889,"Vici.org",22530,"""Cnoc Ceann a' Ghàraidh""",,,,,,,,
"Callanish III stone circle",,,," ","GB",58.195557,-6.724167,"Vici.org",22531,"""Cnoc Fillibhir Bheag""",,,,,,,,
"Callinish Standing Stones [Island of Lewis] - Callanish IV",,,," ","GB",58.175278,-6.713056,"Vici.org",22532,"Ceann Hulavig",,,,,,,,
"Callanish VIII stone circle",,,," ","GB",58.205833,-6.829722,"Vici.org",22533,"Stone circle in Scotland.",,,,,,,,
"Panagia Aphendrika in Koutsovendis",,,,,,35.273998,33.417999,"Vici.org",22618,"Our Lady of Aphendrika in ruins.",,,,,,,,
"Asinou - Panagia Phorbiotissa",,,," ","CY",35.046268,32.973255,"Vici.org",22621,"Virgin Mary Phorbiotissa or Our Lady of Asinou - built around 1100. Rebuilded and redecorated",,,,,,,,
"Panagia Avgasida in Aloa [Atlilar]",,,,,,35.212002,33.828999,"Vici.org",22639,"Built at the beginning of the 14th century.",,,,,,,,
"Dawret il-Gżejjer, Buġibba, Malta",,,," San Pawl il-Baħar","MT",35.9547,14.418119,"Vici.org",22651,"Maltese Chalcolithic Age temples",,,,,,,,
"Borġ in-Nadur, Birżebbuġa, Malta",,,," Birżebbuġa","MT",35.831341,14.529129,"Vici.org",22652,"Bronze Age temple",,,,,,,,
"Stone circle in Xagħra on the island of Gozo, Malta",,,," Ix-Xagħra","MT",36.046375,14.264909,"Vici.org",22657,"Neolithic sanctuary. Only remains - few stones - three upright megaliths.",,,,,,,,
"Kordin I Temple",,,," Raħal Ġdid","MT",35.881248,14.504944,"Vici.org",22658,"Neolithic temple - one of the Kordin complex - destroyed",,,,,,,,
"Kordin II Temple",,,," Raħal Ġdid","MT",35.881195,14.506222,"Vici.org",22659,"Neolithic temple - one of the Kordin complex - destroyed",,,,,,,,
"Kordin III Temple",,,," Raħal Ġdid","MT",35.877083,14.509,"Vici.org",22660,"Neolithic temple - one of the Kordin complex - remains are visible.",,,,,,,,
"Tal-Qadi Temple in Salina [Malta]",,,," In-Naxxar","MT",35.936657,14.420483,"Vici.org",22661,"Neolithic temple",,,,,,,,
"National Museum of Archaeology in Valetta",,,," Valletta","MT",35.897369,14.511001,"Vici.org",22662,"Museum of Archaeology is a Maltese museum of prehistoric artifacts.",,,,,,,,
"Sleeping Lady from the Hypogeum of Ħal-Saflieni",,,," Raħal Ġdid","MT",35.869999,14.506389,"Vici.org",22663,"Nowadays sleepping Lady made of clay is in the National Museum of Archaeology in Valetta.",,,,,,,,
"Ħaġar Qim [Malta]",,,," Il-Qrendi","MT",35.827778,14.442222,"Vici.org",22664,"Standing/Worshipping Stones - Neolithic temple complex.",,,,,,,,
"Mnajdra",,,," Qrendi","MT",35.826668,14.436389,"Vici.org",22665,"Neolithic temple complex",,,,,,,,
"Xrobb l-Għaġin Temple",,,," Marsaxlokk","MT",35.844112,14.568028,"Vici.org",22666,"Neolithic temple largely destroyed by coastal erosion.",,,,,,,,
"Tas-Silġ [Malta]",,,," Marsaxlokk","MT",35.845001,14.552,"Vici.org",22667,"Neolithic temple.",,,,,,,,
"Sanctuary of the Lake of the Idols",,,," ","IT",43.866669,11.683333,"Vici.org",22684,"Lago degli Idoli - Etruscan site in Tuscany.",,,,,,,,
"Montemignaio",,,," La Pieve-molino","IT",43.740524,11.621438,"Vici.org",22686,"Esp. beautifull are the capitals on the pillars, made by local and Lombard artrist - workers.",,,,,,,,
"Pliska - Basilica",,,," Pliska","BG",43.386703,27.130699,"Vici.org",22710,"Basilica in First Bulgarian Capital Pliska built over the remains of pagan temple.",,,,,,,,
"Makronissos-Macronisos",,,," Ayia Napa","CY",34.981033,33.954472,"Vici.org",22728,"Hellenistic sanctuary",,,,,,,,
"Kouklia-Palaepaphos",,,," Sakarya","CY",34.707073,32.573788,"Vici.org",22754,"Aphrodite Temple, Late Bronze Age",,,,,,,,
"Moutoullas, Chapel of Panayia tou Moutoulla",,,," Moutoullas","CY",34.984001,32.825001,"Vici.org",22759,"13th-century",,,,,,,,
"Zurmala",,,," ","UZ",37.263851,67.232361,"Vici.org",22774,"Stupa, Kushan age",,,,,,,,
"""Tomb of Daniel""",,,," Samarkand","UZ",39.673393,66.99453,"Vici.org",22776,"Pre-Islamic sanctuary",,,,,,,,
"Bana Cathedral",,,," ","TR",40.66806,42.269962,"Vici.org",22855,"Ruins of the Early Medieval Banak Cathedral",,,,,,,,
"Forum Augusta Vindelicum",,,," A","DE",48.37579,10.900263,"Vici.org",22882,"Forum",,,,,,,,
"Unkonkivi",,,," Inari","FI",68.938782,27.292307,"Vici.org",22927,"Sacrificial cave on the island of Ukonsaari.",,,,,,,,
"Amenhotep's memorial temple on Theban Necropolis",,,," ","EG",25.721483,32.608841,"Vici.org",22947,"Ruins of the mortuary temple of Amenhotep III",,,,,,,,
"Heraion of Argos",,,," ","GR",37.691944,22.774721,"Vici.org",22950,"Argive Heraion",,,,,,,,
"Agia Anna on Sikinos",,,," ","GR",36.670319,25.091785,"Vici.org",22988,"Byzantine chapel",,,,,,,,
"Gallo-Römischer Umgangstempel Elsdorf",,,," Elsdorf","DE",50.935829,6.581988,"Vici.org",23034,"8x10 meter groot tempelgebouw",,,,,,,,
"Alipheira Temple of Athena",,,," ","GR",37.528988,21.867132,"Vici.org",23041,"Greek temple",,,,,,,,
"AlipheiraTrmple of Asclepius",,,," ","GR",37.5317,21.86377,"Vici.org",23042,"Ancient Greek Temple",,,,,,,,
"The Peak Sanctuary of Vrysinas",,,," ","GR",35.311905,24.497412,"Vici.org",23069,"Ancient Minoan peak sanctuary - Vrisina.",,,,,,,,
"Temple of Apollo at Nape on Lesbos",,,," ","GR",39.161263,26.293081,"Vici.org",23076,"Temple of Apollo Napaeus [Napaios]",,,,,,,,
"Apodoulou on Crete",,,," ","GR",35.1609,24.723,"Vici.org",23080,"Minoan mansion or ceremonial building.",,,,,,,,
"Atsipadhes Korakias",,,," ","GR",35.219444,24.449722,"Vici.org",23081,"Minoan peak sanctuary. http://www.ucd.ie/cai/classics-ireland/1994/Peatfield94.html",,,,,,,,
"Kamares [Crete]",,,," Kamares","GR",35.152,24.820999,"Vici.org",23082,"Minoan sacred cave",,,,,,,,
"Seahenge - Holme I",,,," ","GB",52.968056,0.521389,"Vici.org",23094,"At Holme-next-the-Sea in Norfolk - Seahenge Timber Circle",,,,,,,,
"Smyrna - Atena Temple",,,," ","TR",38.464859,27.170708,"Vici.org",23102,"Partially restored Greek sanctuary. Modern Izmir",,,,,,,,
"Thermos [Aetolia]",,,," ","GR",38.578842,21.661785,"Vici.org",23106,"Thermo - temple of Apollo Thermios",,,,,,,,
"Skotino cave - Agia Paraskevi cave",,,," ","GR",35.305,25.2974,"Vici.org",23107,"Sanctuary from Minoan times",,,,,,,,
"Psychro Cave",,,," Psichro","GR",35.163139,25.445992,"Vici.org",23108,"Minoan sacred cave",,,,,,,,
"Stravomyti Cave",,,," ","GR",35.226479,25.138533,"Vici.org",23121,"Minoan sacred cave - Stavromyti.http://www.dartmouth.edu/~prehistory/aegean/?page_id=688",,,,,,,,
"Asklepieion of Kos",,,," ","GR",36.875984,27.256737,"Vici.org",23155,"Greek temple, sacred to the god Asclepius, the Grecian God of Medicine.",,,,,,,,
"Temple of Apollo Phanaios",,,," ","GR",38.207088,25.930595,"Vici.org",23174,"Island of Chios.",,,,,,,,
"Temple of Artemis in Kerkyra",,,," Kerkira","GR",39.607498,19.917778,"Vici.org",23192,"Greek archaic temple  - Korkyra modern Corfu town.",,,,,,,,
"Kadraki",,,," Kerkira","GR",39.605076,19.926226,"Vici.org",23193,"Early Doric Temple in Korfu - Kerkyra. Kardaki in Mon Repos",,,,,,,,
"Baptistery of St Pietro in Asti",,,," Asti","IT",44.902737,8.213326,"Vici.org",23200,"The Baptistery was built ca 1100, inspired by the Holy Sepulchre in Jerusalem.",,,,,,,,
"Katharevousa",,,," ","GR",37.884422,22.99621,"Vici.org",23240,"Isis temple -later Christian basilica.",,,,,,,,
"Heidentempel Kreuzweingarten",,,," Euskirchen","DE",50.613701,6.79086,"Vici.org",23244,"Heidentempel Kreuzweingarten",,,,,,,,
"Kionia [Crete]",,,," Kionia","GR",37.552013,25.142225,"Vici.org",23248,"Sanctuary of Poseidon and Amphitrite at Kionia beach neat Tinos.",,,,,,,,
"Kalapodi",,,," ","GR",38.636703,22.895506,"Vici.org",23260,"Ancient sanctuary",,,,,,,,"http://odysseus.culture.gr/h/3/eh352.jsp?obj_id=4963"
"Mieza - Aristotle School",,,," Naousa","GR",40.636108,22.080076,"Vici.org",23264,"Nympheum of Lefkadia",,,,,,,,
"Asclepeion of Trikala",,,," Trikala","GR",39.549183,21.75905,"Vici.org",23282,"The oldest known asclepeion  in ancient Trikke.",,,,,,,,
"Poseidi [Possidi]",,,," ","GR",39.958637,23.366043,"Vici.org",23305,"Poseidon Temple",,,,,,,,
"Trophoniou Oracle at Livadeia",,,," Levádhia","GR",38.432835,22.87472,"Vici.org",23307,"Trofonios oracle in Livadia",,,,,,,,
"Temple Mount",,,,,,31.777971,35.235806,"Vici.org",23308,"Religious site in the Old City of Jerusalem",,,,,,,,
"Temple of Athena in Poseidonia",,,," Laura","IT",40.42453,15.005402,"Vici.org",23309,"Doric Temple of Athena, ca 500 BC. Temple of Ceres.",,,,,,,,
"Coddu Vecchiu",,,," ","IT",41.050251,9.3558,"Vici.org",23311,"Giants' grave. http://www.sardegnacultura.it/j/v/253?s=20737&v=2&c=2488&c1=2130&t=1",,,,,,,,
"Monte d'Accoddi",,,," ","IT",40.791111,8.448889,"Vici.org",23322,"Neolithic structures.",,,,,,,,
"Amarna",,,," ","EG",27.650187,30.901012,"Vici.org",23411,"Great Aten Temple",,,,,,,,
"Amarna",,,," ","EG",27.645168,30.896999,"Vici.org",23412,"Small Aten temple.",,,,,,,,
"Temple of Khonsu at Karnak",,,," ","EG",25.716667,32.655834,"Vici.org",23416,"New Kingdom temple.",,,,,,,,
"Temple of Montu in Karnak Temple Complex",,,," ","EG",25.7199,32.660801,"Vici.org",23419,"Ruins of the temple built during the reign of Amenhotep III [Amenhotep the Magnificent]of the XVIUI Dynasty.- XIVth century BC.",,,,,,,,
"Temple of Amon in Karnak Temple Complex",,,," ","EG",25.718611,32.658611,"Vici.org",23420,"Precinct of Amun-Re",,,,,,,,
"Rome, Asclepius temple",,,," Roma","IT",41.934898,12.50449,"Vici.org",23444,"Roman temple.",,,,,,,,
"Apollo temple at Veii",,,," ","IT",42.021366,12.390735,"Vici.org",23458,"Etruscan temple at Veius.",,,,,,,,
"Temple of Seti I at Abydos",,,," ","EG",26.184847,31.919146,"Vici.org",23461,"XIXth dynasty.",,,,,,,,
"Temple of Seti I at Qurna",,,," ","EG",25.73262,32.628384,"Vici.org",23496,"Mortuary temple of Seti I at Kurna.",,,,,,,,
"Rome, S. Clemente, mithraeum",,,," Roma","IT",41.889366,12.497556,"Vici.org",23522,"mithraeum",,,,"place=rome/rome-photos/rome-s.clemente-mithraeum",,,,
"Teos",,,," ","TR",38.181236,26.787014,"Vici.org",23570,"Archaic temple.",,,,,,,,
"Flerio",,,," ","GR",37.081421,25.453497,"Vici.org",23603,"Archaic sanctuary",,,,,,,,
"Portara",,,," Naxos","GR",37.110298,25.372259,"Vici.org",23604,"Apollo temple of Naxos",,,,,,,,
"Gyroulas at Sangri",,,," ","GR",37.02911,25.431278,"Vici.org",23606,"Archaic Demeter temple. Naxos Island.",,,,,,,,
"Arkoudospilios Cave",,,," ","GR",35.588287,24.144758,"Vici.org",23620,"Ancient sanctuary of Artemis.",,,,,,,,
"Khaldi Temple Yerevan, Armenia",,,," Yerevan","AM",40.140327,44.537689,"Vici.org",23632,"Urartian painted temple of Erebuni.",,,,,,,,
"Tempelsäulen",,,," Sevilla","ES",37.400253,-5.993706,"Vici.org",23659,"Tempelsäulen – Sevilla",,,,,,,,
"Tempelsäulen",,,," ","IT",38.038563,14.02475,"Vici.org",23670,"Tempel der Diane",,,,,,,,
"Tempelsäulen",,,," MZ","DE",50.001255,8.268003,"Vici.org",23672,"Heiligtum der Isis und Mater Magna – Mogontiacum – Mainz",,,,"place=mogontiacum-mainz/mogontiacum-mainz-photos/mainz-temple-of-isis",,,,
"Tempelreste",,,," BN","DE",50.733246,7.100145,"Vici.org",23674,"Matronentempel – Bonna – Bonn",,,,,,,,
"Temple of Hathor at Tentyris [Dendera]",,,," ","EG",26.141882,32.669952,"Vici.org",23791,"Egyptian town.",,,,,,,,
"Mammisi at Tentyris [Dendera]",,,," ","EG",26.142559,32.669876,"Vici.org",23793,"Ptolemaic chapel in the temple complex.",,,,,,,,
"Temple of Hibis, Kharga",,,," ","EG",25.4767,30.555653,"Vici.org",23795,"VIth century BC.",,,,,,,,
"Demeter Temple, Thoricus",,,," Thoriko","GR",37.737373,24.049259,"Vici.org",23806,"Thorikos",,,,,,,,
"Tyre, temple of Melqart",,,," Sour","LB",33.270374,35.195347,"Vici.org",23871,"Temple, church",,,,"place=tyre/tyre-photos/tyre-temple-of-melqart",,,,
