id,ancient_name,lat,long,name,pleiades,latlong,country,city
20715,,50.0138638113,6.54617437,"Otrang, Fließem",,"50.0138638113,6.54617437",DE, Fließem
36783,Apollo Karios,38.30012,27.93765,Ovacık,550441,"38.30012,27.93765",TR, 
36935,Zeus Keraunios?,38.666587,28.715181,Pırnar Tepe,609585,"38.666587,28.715181",TR, 
44403,,51.360786,-2.637273,"Pagans Hill, Chew Stoke",,"51.360786,-2.637273",GB, Chew Stoke
37185,,35.118595,45.711981,Paikuli,894058,"35.118595,45.711981",IQ, Darbandikhan
36585,,39.93652,25.255183,Palaio Pretorio,550798,"39.93652,25.255183",GR, 
36692,Zeus Thenatas,35.330024,25.222678,Palaiokhora/Amnisos,590101,"35.330024,25.222678",GR, 
22853,Megaloi Theoi,40.5009431,25.5302283,Paleapoli,501510,"40.5009431,25.5302283",GR, 
44342,Athena,37.4132,21.7223,Palio Prasidaki,,"37.4132,21.7223",GR, 
36688,,35.590163,24.142179,"Panagia Arkoudiotissa, Gouverneto",589971,"35.590163,24.142179",GR, 
36693,Apollo Asgelatos,36.361333,25.823783,"Panagia Kalamiotisa, Anafi",599504,"36.361333,25.823783",GR, 
36730,,41.093134,13.915227,"Panetelle, Mondragone",433012,"41.093134,13.915227",IT, Mercato Ortifrutticolo
22897,‘Iovis Lareni’/Ocriticum,42.002986,13.990212,"Pantano, Cansano",432886,"42.002986,13.990212",IT, 
10302,Patriacum,46.203,2.1513,Parsac,138511,"46.203,2.1513",FR, Parsac
36924,Potamos,39.686107,31.171128,Parsi Bey Köy,609509,"39.686107,31.171128",TR, 
22030,Parthenion,44.497827,33.489872,Parthenion,226713,"44.497827,33.489872",,
25114,,37.971519,23.726633,Parthenon,,"37.971519,23.726633",GR, Athina
17322,,45.923392,6.684919,Passy,167866,"45.923392,6.684919",FR, Passy
36686,Kranaion Antron,35.243586,24.573798,Patsos cave,589881,"35.243586,24.573798",GR, Patsos
37011,,39.932825,20.178516,Pecë,531050,"39.932825,20.178516",AL, Peca
43547,Zeus Akraios,39.40758,23.04788,Pelion,541178,"39.40758,23.04788",GR, 
36978,,37.639776,24.33575,Pera Milous,570582,"37.639776,24.33575",GR, 
36750,Apollo,38.453991,23.252585,Perdikovrysi,540650,"38.453991,23.252585",GR, 
36664,,35.046085,33.704175,Pergamos,707606,"35.046085,33.704175",CY, Beyarmudu
18115,,47.390631,-1.468331,Petit-Mars,138512,"47.390631,-1.468331",FR, Petit-Mars
36741,,40.4023,16.78531,"Pezzica, Bernalda",442723,"40.4023,16.78531",IT, 
38835,,47.577540803,7.641812122,"Pfaffenlohweg, Riehen",,"47.577540803,7.641812122",CH, Riehen
36600,Hermai,37.32399,22.543094,Phonemenoi,570291,"37.32399,22.543094",GR, 
42940,,42.10213,13.75586,"Pié di Francia, Castel di Ieri",,"42.10213,13.75586",IT, 
23748,,42.2590011,11.8010949,"Pian di Civita, Tarquinia",,"42.2590011,11.8010949",IT, 
20503,,46.946853,1.225093,"Pied de Bourges, Clion",,"46.946853,1.225093",FR, Clion
20873,,50.808539,6.378785,Pier,,"50.808539,6.378785",DE, Langerwehe
18046,,44.23506,6.01039,Pierre Écrite,157905,"44.23506,6.01039",FR, Saint-Geniez
36860,,37.48538,14.0709,"Pietra Rossa, Caltanissetta",462437,"37.48538,14.0709",IT, Caltanissetta
21761,,41.740515,14.387746,Pietrabbondante,433025,"41.740515,14.387746",IT, 
23834,Callicula,41.336215,14.169445,Pietravairano,,"41.336215,14.169445",IT, 
26552,,43.647445,11.82588,"Pieve Socana, Castel Focognano",413254,"43.647445,11.82588",IT, Pieve A Socana
36689,,35.22627,25.34834,"Pigi, Ag. Panteleimon",589997,"35.22627,25.34834",GR, Mpitzariano
26351,,47.1185119,10.6669541,"Pillerhöhe, Fließ",187510,"47.1185119,10.6669541",AT, Fließ
45341,Hermaion,39.1271303,22.3972716,Pirgaki,,"39.1271303,22.3972716",GR, 
20635,,48.163734,2.202981,Pithiviers-le-Vieil,109248,"48.163734,2.202981",FR, Pithiviers-le-Vieil
10653,,46.60212,12.9431255,Plöckenpass,187514,"46.60212,12.9431255",IT, 
20770,,46.737042,0.765208,Pleumartin,,"46.737042,0.765208",FR, Pleumartin
20759,,47.965817,6.460263,Plombières-les-Bains,,"47.965817,6.460263",FR, Plombières-les-Bains
39151,,47.801346,7.671381,"Podiumstempel, Badenweiler",,"47.801346,7.671381",DE, Badenweiler
36676,Karnasion,37.266348,21.948808,Polichni,570331,"37.266348,21.948808",GR, 
36647,Apollo Alasiotas,35.020143,33.278243,Politiko,707475,"35.020143,33.278243",CY, 
36761,Demeter,38.635554,22.552353,Polydrosos,540728,"38.635554,22.552353",GR, 
37161,Sep. Plautii,41.954623,12.762433,Ponte Lucano,423066,"41.954623,12.762433",IT, Tivoli
36708,,36.623294,27.85236,Pontikokastro,599897,"36.623294,27.85236",GR, 
38840,,47.428407196,7.077123973,Porrentruy,,"47.428407196,7.077123973",CH, Porrentruy
36742,,40.262426,17.897555,Porto Cesareo,442730,"40.262426,17.897555",IT, Porto Cesareo
41946,,40.13008,-5.30833,"Postoloboso, Candeleda",,"40.13008,-5.30833",ES, Candeleda
36651,Apollo,35.045617,33.453444,Potamia-Ellines,707480,"35.045617,33.453444",CY, Potamia
17461,,46.782648,-0.837243,Pouzauges,138522,"46.782648,-0.837243",FR, Pouzauges
26604,,41.66391,12.48009,"Pratica di Mare, Pomezia",183817905,"41.66391,12.48009",IT, Pratica di Mare
37048,,41.2080847,22.4991792,Prdejci,491702,"41.2080847,22.4991792",MK, Prdejtsi
36980,Zeus,37.621034,24.359075,Profitis Elias,570763,"37.621034,24.359075",GR, 
37012,,38.830726,20.810848,Profitis Elias,531073,"38.830726,20.810848",GR, 
36595,Apollo Maleatas,37.12702,22.710967,"Prophitis Ilias, Kosmas",570097,"37.12702,22.710967",GR, 
36681,Aigaion Antron,35.1627678,25.444909,Psykhro/Diktaian cave,589675,"35.1627678,25.444909",GR, Psichro
18276,,43.9709770533,3.0998927202,"Puech Caut, Sainte-Eulalie-de-Cernon",,"43.9709770533,3.0998927202",FR, Sainte-Eulalie-de-Cernon
39979,,37.189102,-7.359701,"Punta del Moral, Isla de Canela, Ayamonte",,"37.189102,-7.359701",ES, Ayamonte
23177,Minerva,40.569248,14.324791,"Punta della Campanella, Massa Lubrense",432937,"40.569248,14.324791",IT, 
37198,,33.291443,46.952321,Pusht-i Arisht,903097,"33.291443,46.952321",IR, 
18100,,45.9297689,1.869932,Puy Lautard,138527,"45.9297689,1.869932",FR, Saint-Pardoux-Morterolles
37144,,46.0336346,1.568757,"Puy-de-Jouër, Saint-Goussaud",138556,"46.0336346,1.568757",FR, Saint-Goussaud
36648,Apollo Mageirios,35.010287,33.690586,Pyla-Stavros/Palaikastro,707477,"35.010287,33.690586",,
37112,,29.688297,53.131556,Qadamgah,922703,"29.688297,53.131556",IR, 
37127,,35.0999,36.24415,Qadboun,668342,"35.0999,36.24415",SY, Kaff al-Jaa
44505,,33.2866,35.6688,Qal'at Bustra,,"33.2866,35.6688",LB, 
37136,Atargatis,33.99801,35.80772,Qal'at Faqra,678039,"33.99801,35.80772",LB, 
36866,Chordiraza?/Baisampse?,36.583961,38.252706,Qal'at Najm,658437,"36.583961,38.252706",SY, 
36885,,26.00514,32.81783,Qala,786093,"26.00514,32.81783",EG, 
37113,,29.066671,51.900013,Qanat-i Bagh,922705,"29.066671,51.900013",IR, 
44507,,33.416667,35.85,Qasr Chbib,,"33.416667,35.85",SY, Erneh
42517,,25.584444,30.590833,Qasr ed-Dabaschiya,,"25.584444,30.590833",EG, 
37129,,34.08741,36.11797,Qasr el-Banat,668344,"34.08741,36.11797",LB, 
36881,[Per-ousekh],25.28664,30.55789,Qasr el-Ghuweita,776215,"25.28664,30.55789",EG, 
36639,,33.843412,36.303996,Qasr Nemrud,678349,"33.843412,36.303996",LB, 
37085,,36.53173,42.508844,Qasr Serij,874655,"36.53173,42.508844",IQ, 
36895,Tzitzis,23.65342,32.8803,Qertassi,795876,"23.65342,32.8803",EG, 
37186,,35.831888,44.957068,Qizqapan,894075,"35.831888,44.957068",IQ, 
36638,,33.91336,35.99056,Qsarnaba,678348,"33.91336,35.99056",LB, 
37154,Fortuna Muliebris,41.843745,12.555806,"Quadraro, Roma",422926,"41.843745,12.555806",IT, Roma
36734,‘Trebula’,41.91368,14.28291,Quadri,433163,"41.91368,14.28291",IT, 
36573,,31.148582,16.95207,Quarrush,364007,"31.148582,16.95207",LY, 
37156,Iuppiter?,41.840026,12.536854,"Quarto miglio, Roma",422950,"41.840026,12.536854",IT, Roma
20842,,49.9486157558,6.5767045418,Röhl,,"49.9486157558,6.5767045418",DE, Röhl
44692,,49.87701,6.92369,"Römerbrunnen, Niederemmel",,"49.87701,6.92369",DE, Piesport
19257,,50.6136669,6.7908655,"Römischer Heidentempel, Kreuzweingarten",,"50.6136669,6.7908655",DE, Euskirchen
26576,,42.102584,13.814815,Raiano,413281,"42.102584,13.814815",IT, Raiano
20137,,45.591797,2.948923,"Rajat, Murol",,"45.591797,2.948923",FR, Murol
20856,,49.8124874757,6.5172512287,"Ralingen, Sauerbrunnen",,"49.8124874757,6.5172512287",DE, Ralingen
36602,Ramesseum,25.727778,32.610556,"Ramesseum, Mortuary temple of Ramesses II",963047542,"25.727778,32.610556",EG, 
36665,,34.685588,32.624417,Rantidi,707615,"34.685588,32.624417",CY, Kouklia
36672,Leuke Akte,31.230934,27.857983,Ras el-Abiad,716587,"31.230934,27.857983",EG, 
36960,,32.430474,13.785989,Ras el-Haddagia,344468,"32.430474,13.785989",LY, 
41237,Casius Mons,31.2116,33.0779,Ras Qasrun/Khatib el Gals,687872,"31.2116,33.0779",EG, 
22855,,39.121933,27.183391,"Red Basilica (Serapis Temple), Bergama",,"39.121933,27.183391",TR, 
23843,,41.8651843,12.516428,"Redicolo, Roma",423022,"41.8651843,12.516428",IT, Roma
45003,,49.5370834,7.2830279,Reichweiler,,"49.5370834,7.2830279",DE, Reichweiler
44315,,49.77998,2.39216,Remiencourt,,"49.77998,2.39216",FR, Remiencourt
44405,,49.77998,2.39216,Remiencourt,,"49.77998,2.39216",FR, Remiencourt
36886,,24.57108,32.89397,Resras,786097,"24.57108,32.89397",EG, 
20645,,49.84939,2.12168,Revelles,,"49.84939,2.12168",FR, Revelles
38728,,47.57542,7.761292,Rheinfelden (Baden),,"47.57542,7.761292",DE, Rheinfelden (Baden)
17404,,49.9644208005,2.5540398372,Ribemont-sur-Ancre,109278,"49.9644208005,2.5540398372",FR, Ribemont-sur-Ancre
37187,,33.844805,41.819485,Rijelat Umm Kubar,894079,"33.844805,41.819485",IQ, 
17800,,51.497391,4.683738,Rijsbergen,109282,"51.497391,4.683738",NL, Rijsbergen
36680,,29.469012,35.254592,Risqah,746807,"29.469012,35.254592",JO, 
42127,,37.567222,14.288056,"Rocca di Cerere, Enna",,"37.567222,14.288056",IT, Enna
36743,,40.426403,15.193007,Roccadaspide,442747,"40.426403,15.193007",IT, Roccadaspide
26468,,41.60048,14.56135,"Roccaspromonte, Castropignano",433067,"41.60048,14.56135",IT, Roccaspromonte
25856,,39.790676,19.787678,Roda,531087,"39.790676,19.787678",GR, Roda
44338,Zeus Areios,39.7276,20.7309,"Rodotopi, Ioannina",,"39.7276,20.7309",GR, 
39106,,51.202164,5.972786,Roermond,,"51.202164,5.972786",NL, Roermond
36961,,31.951602,12.169397,Rogeban,344472,"31.951602,12.169397",LY, Yefren
18072,,43.663327,5.347199,Rognes,148169,"43.663327,5.347199",FR, Rognes
20867,,49.42494,4.176932,Roizy,,"49.42494,4.176932",FR, Roizy
18076,,43.532393,5.27003,Roquepertuse,148174,"43.532393,5.27003",FR, Velaux
36744,,40.69114,15.94761,"Rossano, Vaglio Basilicata",442750,"40.69114,15.94761",IT, 
22687,Zeus Diktaios/Eleia?,35.19517,26.27555,"Roussolakkos, Palaikastro",590100,"35.19517,26.27555",GR, 
23436,Hieron (Byzantion),41.1812426,29.0735977,Rumelikavağı,521034,"41.1812426,29.0735977",TR, 
36745,,40.718153,15.679287,Ruoti,442754,"40.718153,15.679287",IT, Ruoti
36580,,32.923801,22.1138,Ruus el-Aslab,373882,"32.923801,22.1138",LY, Al Qubah
36898,,27.74252,36.277823,Ruwwafah,814729,"27.74252,36.277823",SA, 
37000,,38.64328,-7.44304,S. Miguel de Mota,256429,"38.64328,-7.44304",PT, 
22917,Ceres et Faustina,41.857844,12.524306,"S. Urbano, Roma",422889,"41.857844,12.524306",IT, Roma
36929,Zeus Bronton,40.005982,29.917248,"Sırasöğütler, Ahmetler",609578,"40.005982,29.917248",TR, 
36925,Tekmoreioi,38.432562,31.004776,Sağır,609547,"38.432562,31.004776",TR, 
18229,,42.98801,0.563217,Sacoué,246597,"42.98801,0.563217",FR, Sacoué
17683,,46.010863,3.9382,Saint-Alban-les-Eaux,167891,"46.010863,3.9382",FR, Saint-Alban-les-Eaux
17593,,44.61861,3.08167,"Saint-Andéol, Marchastel",138549,"44.61861,3.08167",FR, Marchastel
18164,,49.557165,1.212792,Saint-André-sur-Cailly,109304,"49.557165,1.212792",FR, Saint-André-sur-Cailly
18145,,49.14808,1.32437,Saint-Aubin-sur-Gaillon,109305,"49.14808,1.32437",FR, Saint-Aubin-sur-Gaillon
18123,,49.330833,-0.392896,Saint-Aubin-sur-Mer,69560,"49.330833,-0.392896",FR, Saint-Aubin-sur-Mer
18226,,42.9151529,0.692118,Saint-Béat,246600,"42.9151529,0.692118",FR, Saint-Béat
17690,,45.590322,4.318391,Saint-Galmier,167894,"45.590322,4.318391",FR, Saint-Galmier
20086,,47.750877,4.668739,Saint-Germain-le-Rocheux,,"47.750877,4.668739",FR, Saint-Germain-le-Rocheux
18113,,46.902738,-1.998738,Saint-Gervais,138555,"46.902738,-1.998738",FR, Saint-Gervais
17505,Medilianum?,43.504942,3.311143,"Saint-Jean, Roujan",148175,"43.504942,3.311143",FR, Roujan
2140,,49.5059019,2.4319189,Saint-Just-en-Chaussée,109309,"49.5059019,2.4319189",FR, Saint-Just-en-Chaussée
17551,,44.606854,3.9706,Saint-Laurent-les-Bains,167897,"44.606854,3.9706",FR, Saint-Laurent-les-Bains
17555,,44.500462,4.484154,Saint-Maurice-d'Ibie,167900,"44.500462,4.484154",FR, Saint-Maurice-d'Ibie
20154,,42.9837364,0.6693352,Saint-Pé-d'Ardet,,"42.9837364,0.6693352",FR, Saint-Pé-d'Ardet
44982,,45.572463,5.924525,Saint-Pierre de Lémenc,,"45.572463,5.924525",FR, Chambéry
20155,,44.57164,-0.19168,Saint-Pierre-d'Aurillac,,"44.57164,-0.19168",FR, Saint-Pierre-d'Aurillac
20156,,43.1716214,0.5764462,Saint-Plancard,,"43.1716214,0.5764462",FR, Saint-Plancard
17705,,46.395025,2.607516,Saint-Victor,138564,"46.395025,2.607516",FR, Saint-Victor
17552,,44.712394,4.1334,Sainte-Abeille,167890,"44.712394,4.1334",FR, Le Roux
17764,,49.105294,6.096339,Sainte-Ruffine,109315,"49.105294,6.096339",FR, Sainte-Ruffine
38848,,47.645992603,9.001673658,"Salen, Homburg",,"47.645992603,9.001673658",CH, Hörhausen
17321,,45.472429,6.533888,Salins-les-Thermes,167909,"45.472429,6.533888",FR, Salins-les-Thermes
36610,,41.547875,34.662639,Sallar,845053,"41.547875,34.662639",TR, 
36998,Menestheus,36.73512,-6.46823,Salmedina Is.,256294,"36.73512,-6.46823",ES, Chipiona
17689,,45.73676,4.28811,Salt-en-Donzy,167910,"45.73676,4.28811",FR, Salt-en-Donzy
36899,Poseidon?,37.712168,27.050843,Samos,599902,"37.712168,27.050843",GR, 
36874,Zeus Aglaios,40.39146,16.74649,"San Biagio, Bernalda",442859,"40.39146,16.74649",IT, 
22289,,43.44468,11.90019,"San Cornelio, Arezzo",413070,"43.44468,11.90019",IT, 
26477,,41.598459,14.75547,San Giovanni in Galdo,433086,"41.598459,14.75547",IT, 
36732,,41.84293,14.56192,San Giovanni Lipioni,433087,"41.84293,14.56192",IT, San Giovanni Lipioni
37177,,42.22589,-1.11806,"San Jorge, Biota",246619,"42.22589,-1.11806",ES, Ejea de los Caballeros
37087,,39.91964,8.4531,San Salvatore di Cabras,472008,"39.91964,8.4531",IT, San Salvatore
44314,,49.31647,2.60445,Sanctuaire à Pont-Sainte-Maxence,,"49.31647,2.60445",FR, Pont-Sainte-Maxence
39562,,46.516656321,6.600485485,"sanctuaire celte, Lausanne-Vidy",,"46.516656321,6.600485485",CH, Lausanne
20731,,47.968534,0.166283,"Sanctuaire de Mars Mullo, Allonnes",,"47.968534,0.166283",FR, Allonnes
42683,,45.78126,-0.00865,"Sanctuaire des Bouchauds, Saint-Cybardeaux",,"45.78126,-0.00865",FR, Saint-Cybardeaux
39578,,46.783469832,7.17705535,"Sanctuaire souterrain, Pierrafortscha",,"46.783469832,7.17705535",CH, Pierrafortscha
45481,,47.44932,6.79291,"Sanctuaire, Mandeure",,"47.44932,6.79291",FR, Mandeure
22844,,37.083,22.435,"Sanctuary of Artemis Orthia, Sparti",,"37.083,22.435",GR, Sparti
43654,,38.748883,22.857474,Sanctuary of Asclepios,,"38.748883,22.857474",GR, 
44546,,41.8871064,12.7157013,Sanctuary of Juno Gabina,,"41.8871064,12.7157013",IT, 
25112,,37.9714,23.728,Sanctuary of Pandion,,"37.9714,23.728",GR, Athina
22852,,37.1858688,21.9243404,"Sanctuary of Zeus Ithomatas, Mavromati",,"37.1858688,21.9243404",GR, 
25111,,37.9718,23.7273,Sanctuary of Zeus Polieus,,"37.9718,23.7273",GR, Athina
41881,,44.456219,5.748653,"Sanctuary, La Bâtie-Montsaléon",,"44.456219,5.748653",FR, La Bâtie-Montsaléon
36999,Phosphoros/Lux Dubia,36.77825,-6.35409,Sanlúcar de Barrameda,256363,"36.77825,-6.35409",ES, Sanlúcar de Barrameda
37149,,42.1492,13.29334,"Sant'Anatolia, Borgorose",413295,"42.1492,13.29334",IT, Santa Anatolia
22559,Diana Tifatina,41.118294,14.260515,"Sant'Angelo in Formis, Capua",432813,"41.118294,14.260515",IT, Sant'Angelo In Formis
37176,,41.81565,3.00345,Santa Cristina d’Aro,246614,"41.81565,3.00345",ES, Santa Cristina d'Aro
37167,,42.98123,-7.687168,Santa Eulalia de Bóveda,236646,"42.98123,-7.687168",ES, Lugo
42336,,41.49798,13.70184,"Santa Maria della Libera, Aquino",,"41.49798,13.70184",IT, Aquino
26451,,45.560038,10.907233,"Santa Maria di Valverde, Marano di Valpolicella",383782,"45.560038,10.907233",IT, 
22923,,41.8585531,12.4602025,"Santa Passera, Roma",423051,"41.8585531,12.4602025",IT, Roma
37145,*Calanta,38.76722,-8.03341,"Santana do Campo, Arraiolos",256042,"38.76722,-8.03341",PT, 
40135,,40.33999,-7.41788,Santuário da Ns. das Cabeças,,"40.33999,-7.41788",PT, 
40137,,39.90706,-7.17339,Santuário da Sra. do Almortão,,"39.90706,-7.17339",PT, Idanha a Nova
41940,,41.28343,-7.682348,"Santuário de Panóias, Vale de Nogueiras, Vila Real",236594,"41.28343,-7.682348",PT, Vale de Nogueiras
40138,,38.99774,-7.48622,Santuário de S. Pedro de Almuro,,"38.99774,-7.48622",PT, 
44632,,43.312314,-2.608292,Santuario de Gastiburu,,"43.312314,-2.608292",ES, 
22896,*Hercules Curinus,42.08845,13.93468,"Santuario di Ercole Curino, Badia, Sulmona",413165,"42.08845,13.93468",IT, 
42207,,41.963261,12.792339,"Santuario di Ercole Vincitore, Tivoli",,"41.963261,12.792339",IT, Tivoli
22184,Lucus Feroniae,41.31056,13.20028,"Santuario di Feronia, Terracina",432918,"41.31056,13.20028",IT, 
42310,,45.954277,10.284884,"Santuario di Minerva, Spinera, Breno",,"45.954277,10.284884",IT, 
37114,,29.283645,51.673082,Sar Mashhad,922716,"29.283645,51.673082",IR, Sar Mashhad
37120,,36.225626,65.927298,Sar-i Pul,961961,"36.225626,65.927298",AF, Sar-e Pol
36939,Zeus Pandemos,39.513439,28.85623,Sarısipahiler,609589,"39.513439,28.85623",TR, 
44511,,33.87864,36.09288,Saraain El Faouqa,,"33.87864,36.09288",LB, 
37110,,30.04531,51.55969,Sarab-e Bahram,922683,"30.04531,51.55969",IR, روستای سرآب بهرام
36782,Apollo Axyros,38.743855,28.55825,Saraycık,550440,"38.743855,28.55825",TR, 
20857,,50.2448712415,6.8727347158,Sarmersbach,,"50.2448712415,6.8727347158",DE, Sarmersbach
23359,Satyrou Mnema,45.34421,36.81803,Satyrou Mnema,854731,"45.34421,36.81803",RU, Beregovoy
45652,,47.23512,16.62191,Savaria Mithraeum,,"47.23512,16.62191",HU, Szombathely
26582,,41.901717,13.882722,Scanno,433109,"41.901717,13.882722",IT, Scanno
44411,,54.48894,-2.004598,"Scargill Moor, Scargill",,"54.48894,-2.004598",GB, 
7863,Aquae Segetae,48.1153774,2.6227127,Sceaux-du-Gâtinais,109330,"48.1153774,2.6227127",FR, Sceaux-du-Gâtinais
26361,,47.995556,14.038056,"Schachadorf, Ried",118932,"47.995556,14.038056",AT, Schachadorf
20843,,50.1518598452,6.8439150811,Schalkenmehren,,"50.1518598452,6.8439150811",DE, Schalkenmehren
1239,,49.9327169876,6.5587425081,Scharfbillig,,"49.9327169876,6.5587425081",DE, Scharfbillig
20846,,49.8861299127,6.6536637771,Schleidweiler-Rodt,,"49.8861299127,6.6536637771",DE, Zemmer
26500,,46.510876,11.574719,Sciliar,187544,"46.510876,11.574719",IT, 
42291,,42.672871,11.05109,"Scoglietto, Alberese, Grosseto",,"42.672871,11.05109",IT, 
37199,,33.89258,46.033117,Seh Pa Aivan,903112,"33.89258,46.033117",IR, 
20858,,50.0574903023,6.6417690148,Seinsfeld,,"50.0574903023,6.6417690148",DE, Seinsfeld
22918,Sep. Caecilia Metella,41.852172,12.520874,"Sep. Caecilia Metella, Roma",423064,"41.852172,12.520874",IT, Roma
16270,,48.89779,1.67122,Septeuil,109339,"48.89779,1.67122",FR, Septeuil
25287,,31.182178,29.89608,"Serapeum, Alexandria",,"31.182178,29.89608",EG, 
42542,,27.248467,33.301172,Serapis-Tempel,,"27.248467,33.301172",EG, 
42540,,26.81011,33.486496,"Serapis-Temple, Wadi Umm Hussein",,"26.81011,33.486496",EG, 
18048,,44.362409,5.775562,Serre d'Astier,167923,"44.362409,5.775562",FR, Eyguians
5044,,49.574754,6.575156,Serrig,109342,"49.574754,6.575156",DE, Serrig
36852,,37.484866,38.068965,Sesönk,658595,"37.484866,38.068965",TR, 
36962,,32.869505,13.207743,Sghedeida,344481,"32.869505,13.207743",LY, Tripoli
36887,,25.861108,32.776861,Shanhur,786109,"25.861108,32.776861",EG, 
36854,Zeus Madbachos,36.279655,36.823854,Sheikh Barakāt,658637,"36.279655,36.823854",SY, 
36581,Serapeion,31.328274,20.10588,Sidi el-Msceiti?,373887,"31.328274,20.10588",LY, 
36633,,37.159408,9.118354,Sidi-Mechrig,315166,"37.159408,9.118354",TN, Sidi Mechreg
26449,,48.2533477,16.3219216,"Sievering, Wien",128512,"48.2533477,16.3219216",AT, Wien
37394,Kraneia?,39.251397,21.2141655,Sikies,530963,"39.251397,21.2141655",GR, 
17303,,45.946611,6.035302,Sillingy,167924,"45.946611,6.035302",FR, Sillingy
36611,,41.134943,32.449381,Sipahiler,845063,"41.134943,32.449381",TR, 
36589,,39.107795,26.173588,Skala Polykhnitou,550885,"39.107795,26.173588",GR, 
36786,Artemis Thermia,39.1816,26.4979,Skala/Loutra Thermis,550457,"39.1816,26.4979",GR, Paralia Thermis
22724,Aphrodite Paphia,35.25725,33.487926,Skali,707471,"35.25725,33.487926",,
36582,,32.589987,21.71459,Slonta,373895,"32.589987,21.71459",LY, Suluntah
37178,,42.432131,-1.314682,"Sofuentes, Sos del Rey Católico",246656,"42.432131,-1.314682",ES, Sofuentes
36893,,20.43665,30.33299,Soleb,795863,"20.43665,30.33299",SD, Soleb
20668,,48.224961,5.659733,Sommerécourt,,"48.224961,5.659733",FR, Sommerécourt
45281,Meter,38.314914,23.41583,Soros,,"38.314914,23.41583",GR, 
20096,,42.93333,0.55,Sost,,"42.93333,0.55",FR, Sost
36556,,35.558636,1.314637,Souma,285526,"35.558636,1.314637",DZ, 
36943,,35.223796,7.450176,Souma el Kiata,334622,"35.223796,7.450176",DZ, 
36944,,35.042424,6.954101,Souma n'Ikhetteben,334623,"35.042424,6.954101",DZ, 
37058,,35.025171,8.266307,Soumat el Kheneg,324814,"35.025171,8.266307",DZ, 
22759,Athena,37.652965,24.027035,"Sounion, Athena",579884,"37.652965,24.027035",GR, 
22758,Poseidon,37.650263,24.024606,"Sounion, Poseidon",580086,"37.650263,24.024606",GR, 
20161,,47.48479,4.71968,Sources de la Seine,,"47.48479,4.71968",FR, Poncey-sur-l'Ignon
25631,,51.428061,0.32543,Southfleet,,"51.428061,0.32543",GB, Southfleet
18084,,44.629141,5.022298,Soyans,167928,"44.629141,5.022298",FR, Soyans
37013,,38.661518,20.749081,"Spelaion, Spartokhori",531102,"38.661518,20.749081",GR, 
40136,,40.05547,-7.25653,Sra. do Granja,,"40.05547,-7.25653",PT, 
36853,,36.167888,36.762759,Srir,658603,"36.167888,36.762759",SY, Kafr Karmin
36622,Demeter,46.570868,32.159713,Stanislavskoye,226579,"46.570868,32.159713",UA, Stanislav
36757,Artemis Diktynnaia,38.415573,22.655531,Stavrou,540664,"38.415573,22.655531",GR, 
36555,,35.548873,-0.447241,Ste-Barbe-du-Tlélat,285514,"35.548873,-0.447241",DZ, Oued Tlélat
20468,,49.6766269,6.1132912,Steinsel,,"49.6766269,6.1132912",LU, Steinsel
36751,Apollo,38.585065,23.805061,Steni,540651,"38.585065,23.805061",GR, Loutsa
45282,Poseidon,38.362441,23.14069,Steni,,"38.362441,23.14069",GR, 
26448,,48.04509,16.67557,"Stixneusiedl, Trautmannsdorf an der Leitha",128520,"48.04509,16.67557",AT, Stixneusiedl
44589,"Ares, Aphrodite/Archaion Aphrodision",35.23569,25.7243,"Sto Pyrgo, Ellinika",589707,"35.23569,25.7243",GR, 
20708,,47.1119445,7.2908224,"Studenberg, Studen",,"47.1119445,7.2908224",CH, Studen
39149,,48.762733,9.101792,Stuttgart,,"48.762733,9.101792",DE, Stuttgart
19005,,49.336029,6.606667,"Sudelfels, Ihn",,"49.336029,6.606667",DE, Wallerfangen
36632,Saturnus Balcaranensis,36.713866,10.315167,summit of bou Kournine,315145,"36.713866,10.315167",TN, 
36987,Zeus Ombrios,37.947938,23.819769,summit of Hymettos,580138,"37.947938,23.819769",GR, 
36988,Zeus Panhellenios,37.70783,23.49771,summit of Oros,580139,"37.70783,23.49771",GR, 
36986,Zeus Ombrios,38.174088,23.717493,summit of Parnes,580137,"38.174088,23.717493",GR, 
36922,Meter Theon 1,39.43306,30.39443,Türkmen Baba,609468,"39.43306,30.39443",TR, 
36715,Meter Plastena,38.5829,27.517573,Taş Süret,550736,"38.5829,27.517573",TR, 
37146,,44.616386,22.299992,Tabula Traiana,207484,"44.616386,22.299992",RS, Теkija
37181,,36.661458,47.274938,Takht-i Bilqis,884218,"36.661458,47.274938",IR, gheinarjah
37115,,29.158311,52.678677,Tal-i Hakavan,922728,"29.158311,52.678677",IR, 
37116,,29.89384,51.57157,Tang-i Qandil,922730,"29.89384,51.57157",IR, 
37089,,30.976726,50.142065,Tang-i Sarvak,912948,"30.976726,50.142065",IR, 
20758,,48.130616,6.573987,"Tannières, Archettes",,"48.130616,6.573987",FR, Archettes
37200,,34.38737,47.13218,Taq-e Bostan,903126,"34.38737,47.13218",IR, Kermanshah
37201,,34.433054,46.07918,Taq-i Girra,903127,"34.433054,46.07918",IR, 
37117,,28.963783,52.002416,Taq-i Gunbad,922732,"28.963783,52.002416",IR, 
